Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G2 star
Planet C2.9,  159.34724200275585, 360.96203 d, 0.266097728749628, Wrong Period,  32.29841008871897 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.10,  203.04396824667816, 8.45410 d, 0.0008920020311187216, Wrong Period,  165.52162261555975 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.11,  174.87478274816695, 2.29408 d, 0.00023507023856650378, Wrong Period,  168.72429875404927 d, 1.16233 d, Wrong t0 value, Transit not found
Planet C2.12,  216.26210879781308, 360.16453 d, 0.26544460913777357, Wrong Period,  153.90744195939024 d, 359.79457 d, Wrong t0 value, Transit not found
Planet C2.13,  169.2922789126021, 8.45410 d, 0.0008920020311187216, Wrong Period,  38.987610203588964 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C2.14,  155.01541547634622, 65.01225 d, 0.020306441815279186, Wrong Period,  29.38534637172545 d, 27.48720 d, Correct t0 value, Transit not found
Planet C2.15,  194.47180775292713, 2.29408 d, 0.00023507023856650378, Wrong Period,  158.92596850451605 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C2.16,  176.5792981998184, nan d, -182.1917299712955, Wrong Period,  76.01544861082965 d, no values d, Wrong t0 value, Transit not found
Planet C2.17,  184.82647722582595, nan d, -182.1917299712955, Wrong Period,  156.60285243124804 d, no values d, Wrong t0 value, Transit not found
Planet C2.18,  168.0501038169226, 218.41384 d, 0.17035172894780715, Wrong Period,  130.6283446199128 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.19,  207.42631997815016, 129.15005 d, 0.06762366617471116, Wrong Period,  17.579375157067844 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.20,  172.18321210671914, 8.45410 d, 0.0008920020311187216, Wrong Period,  46.41885096871846 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C2.21,  200.98433697073574, 65.01225 d, 0.020306441815279186, Wrong Period,  194.43981529443303 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.22,  191.38884203947438, 65.01225 d, 0.020306441815279186, Wrong Period,  96.21367814742408 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.23,  218.10537451108573, 7.99926 d, 0.001657190366949557, Wrong Period,  40.01421825308484 d, 0.45280 d, Wrong t0 value, Transit not found
Planet C2.24,  186.307069036925, 129.15005 d, 0.05070889631477371, Wrong Period,  173.53792119073464 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.25,  222.09798736005988, 65.01225 d, 0.020306441815279186, Wrong Period,  44.780159099984665 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.26,  178.09043507181318, 21.05558 d, 0.004517501571520199, Wrong Period,  50.355640138942945 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.27,  205.91876654501405, 7.99926 d, 0.001657190366949557, Wrong Period,  33.57639444191265 d, 0.45280 d, Wrong t0 value, Transit not found
Planet C2.28,  195.28224631407977, 7.99926 d, 0.001657190366949557, Wrong Period,  36.45069472114274 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C2.29,  197.1728355617622, 8.45410 d, 0.0008920020311187216, Wrong Period,  187.9662840839562 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.30,  178.31150853085578, 67.39779 d, 0.014205943940993393, Wrong Period,  32.45245678526276 d, 52.01191 d, Wrong t0 value, Transit not found
Planet C2.31,  196.7889749035394, 129.15005 d, 0.05070889631477371, Wrong Period,  153.3957701406942 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.32,  164.8721913737812, 2.29408 d, 0.00023507023856650378, Wrong Period,  12.843814504415912 d, 1.16524 d, Wrong t0 value, Transit not found
Planet C2.33,  219.82257537750218, 8.45410 d, 0.0008920020311187216, Wrong Period,  48.98817893492044 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.34,  175.39107752407082, 8.45410 d, 0.0008920020311187216, Wrong Period,  75.34333079256257 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.35,  187.62006732157118, nan d, -182.1917299712955, Wrong Period,  161.85981620804426 d, no values d, Wrong t0 value, Transit not found
Planet C2.36,  212.35877700459366, 65.01225 d, 0.020306441815279186, Wrong Period,  202.11336495449427 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.37,  214.2857093945824, 8.45410 d, 0.0008920020311187216, Wrong Period,  81.22409555254626 d, 1.71357 d, Wrong t0 value, Transit not found
Planet C2.38,  200.27613380875465, 129.15005 d, 0.06762366617471116, Wrong Period,  152.8840801155907 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.39,  175.11365716225637, 7.99926 d, 0.001657190366949557, Wrong Period,  97.48368844741601 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C2.40,  157.09316318740053, 360.96203 d, 0.266097728749628, Wrong Period,  46.71117207558978 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.41,  199.3095243309559, 218.41384 d, 0.17035172894780715, Wrong Period,  184.12366052327448 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.42,  155.04573865882747, 218.41384 d, 0.17035172894780715, Wrong Period,  44.516628692748625 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.43,  164.7465876342834, 218.41384 d, 0.17035172894780715, Wrong Period,  93.1455042268441 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.44,  219.78873276020832, 21.05558 d, 0.004517501571520199, Wrong Period,  171.12901738105492 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.45,  167.7934484768838, 129.15005 d, 0.06762366617471116, Wrong Period,  80.8350932813087 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.46,  197.62597616186338, 2.29408 d, 0.00023507023856650378, Wrong Period,  47.065601876694046 d, 1.16233 d, Wrong t0 value, Transit not found
Planet C2.47,  186.09605738857732, 2.29408 d, 0.00023507023856650378, Wrong Period,  108.71021793906583 d, 1.16233 d, Wrong t0 value, Transit not found
Planet C2.48,  205.20934954047357, 352.31714 d, 0.25776129065860687, Wrong Period,  3.0738907769115755 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C2.49,  167.07715281153895, nan d, -182.1917299712955, Wrong Period,  84.6135859197096 d, no values d, Wrong t0 value, Transit not found
Planet C2.50,  189.12216676068294, 21.05558 d, 0.004517501571520199, Wrong Period,  172.06026853707667 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.51,  218.60374974083643, 21.05558 d, 0.004517501571520199, Wrong Period,  83.90580173359356 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.52,  179.4533577367742, 8.45410 d, 0.0008920020311187216, Wrong Period,  138.27907605426662 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.53,  175.5689776752528, 21.05558 d, 0.004517501571520199, Wrong Period,  63.83561893896803 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.54,  212.87742205623266, 218.41384 d, 0.17035172894780715, Wrong Period,  103.60633311220066 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.55,  219.9225356994998, 2.29408 d, 0.00023507023856650378, Wrong Period,  191.12497817291734 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C2.56,  191.4715962810905, 218.41384 d, 0.17035172894780715, Wrong Period,  21.337027449524236 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.57,  168.37748836104532, 21.05558 d, 0.004517501571520199, Wrong Period,  36.8098391228819 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.58,  224.0372006540396, 7.99926 d, 0.001657190366949557, Wrong Period,  93.47770198318771 d, 0.45280 d, Wrong t0 value, Transit not found
Planet C2.59,  194.54201972345385, nan d, -182.1917299712955, Wrong Period,  1.766959040619459 d, no values d, Wrong t0 value, Transit not found
Planet C2.60,  200.35813494487599, 8.45410 d, 0.0008920020311187216, Wrong Period,  59.87891942692702 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.61,  220.06089644551167, 352.31714 d, 0.25776129065860687, Wrong Period,  44.08103423236184 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C2.62,  152.60059964925233, 65.01225 d, 0.020306441815279186, Wrong Period,  36.26629839433889 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.63,  193.35573319287184, nan d, -182.1917299712955, Wrong Period,  131.62080003566896 d, no values d, Wrong t0 value, Transit not found
Planet C2.64,  175.71487195401218, 360.96203 d, 0.266097728749628, Wrong Period,  66.22884595609523 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.65,  152.36042293829018, 360.96203 d, 0.266097728749628, Wrong Period,  95.35280101919213 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.66,  165.49503982718952, 129.15005 d, 0.06762366617471116, Wrong Period,  146.43993521475426 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C2.67,  178.73561322074792, 7.99926 d, 0.001657190366949557, Wrong Period,  75.92455057775926 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C2.68,  212.79994979418123, 2.29408 d, 0.00023507023856650378, Wrong Period,  48.9822493869081 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C2.69,  179.60282199157763, 360.96203 d, 0.266097728749628, Wrong Period,  22.788969641580316 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.70,  175.82496132654708, nan d, -182.1917299712955, Wrong Period,  140.17212493924032 d, no values d, Wrong t0 value, Transit not found
Planet C2.71,  166.92351098970434, 65.01225 d, 0.020306441815279186, Wrong Period,  152.80590204683014 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.72,  181.63878726358146, 65.01225 d, 0.020306441815279186, Wrong Period,  33.10182510098454 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.73,  214.1684660933707, 65.01225 d, 0.020306441815279186, Wrong Period,  124.37105240157086 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.74,  197.75773161374613, nan d, -182.1917299712955, Wrong Period,  163.19651330229505 d, no values d, Wrong t0 value, Transit not found
Planet C2.75,  213.64782310676767, nan d, -182.1917299712955, Wrong Period,  55.196738894269025 d, no values d, Wrong t0 value, Transit not found
Planet C2.76,  219.13192590631485, nan d, -182.1917299712955, Wrong Period,  2.4922539790170943 d, no values d, Wrong t0 value, Transit not found
Planet C2.77,  157.12005101887664, nan d, -182.1917299712955, Wrong Period,  117.26284788809635 d, no values d, Wrong t0 value, Transit not found
Planet C2.78,  170.9435901451266, 360.96203 d, 0.266097728749628, Wrong Period,  96.63952795002376 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.79,  198.29582584584597, 360.16453 d, 0.26544460913777357, Wrong Period,  105.72299368528432 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C2.80,  193.6734481694228, 218.41384 d, 0.17035172894780715, Wrong Period,  105.23179022672258 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.81,  150.65697950985881, 7.99926 d, 0.001657190366949557, Wrong Period,  116.04893526812508 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C2.82,  217.20617912739647, 2.29408 d, 0.00023507023856650378, Wrong Period,  161.39206259331917 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C2.83,  154.6465968523723, 129.15005 d, 0.05070889631477371, Wrong Period,  27.239578129962293 d, 28.87886 d, Correct t0 value, Transit not found
Planet C2.84,  179.32878581963547, 2.29408 d, 0.00023507023856650378, Wrong Period,  79.18840954660051 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C2.85,  176.00021108560338, 352.31714 d, 0.25776129065860687, Wrong Period,  45.55716134328547 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C2.86,  191.47895954656892, 8.45410 d, 0.0008920020311187216, Wrong Period,  67.55769912738266 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C2.87,  193.46036843513758, 8.45410 d, 0.0008920020311187216, Wrong Period,  50.20140816974694 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C2.88,  221.47834553454175, 65.01225 d, 0.020306441815279186, Wrong Period,  173.35471114559664 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.89,  191.88344029543904, 65.01225 d, 0.020306441815279186, Wrong Period,  110.40490061816362 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.90,  205.69651262532142, 65.01225 d, 0.020306441815279186, Wrong Period,  45.35160799276403 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.91,  197.91303089141144, 360.16453 d, 0.26544460913777357, Wrong Period,  94.34016420486648 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C2.92,  161.45429274646756, 352.31714 d, 0.25776129065860687, Wrong Period,  26.57658292986973 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C2.93,  191.0394746381106, 21.05558 d, 0.004517501571520199, Wrong Period,  77.36187821646004 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.94,  158.00765045408312, 8.45410 d, 0.0008920020311187216, Wrong Period,  41.30651679501809 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C2.95,  208.43731049615656, 352.31714 d, 0.25776129065860687, Wrong Period,  83.14167303458801 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C2.96,  186.51498676013446, 218.41384 d, 0.17035172894780715, Wrong Period,  11.540620528056756 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C2.97,  223.7275465830224, 65.01225 d, 0.020306441815279186, Wrong Period,  166.3717297459448 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C2.98,  173.7794856840584, 360.96203 d, 0.266097728749628, Wrong Period,  117.19364696118322 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C2.99,  153.75406008461962, 21.05558 d, 0.004517501571520199, Wrong Period,  63.91272690136956 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C2.100,  190.19189438960166, 8.45410 d, 0.0008920020311187216, Wrong Period,  45.434603851144445 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.1,  185.89705633357713, nan d, -182.1917299712955, Wrong Period,  98.88703089855292 d, no values d, Wrong t0 value, Transit not found
Planet C3.2,  182.09013591530692, 352.31714 d, 0.25776129065860687, Wrong Period,  108.18137360029695 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.3,  197.19072105022974, 129.15005 d, 0.06762366617471116, Wrong Period,  140.3771607836495 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.4,  206.04670829991457, 65.01225 d, 0.020306441815279186, Wrong Period,  202.90210461026697 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.5,  150.94185729870827, 21.05558 d, 0.004517501571520199, Wrong Period,  133.21563513900048 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.6,  197.39011450693465, 7.99926 d, 0.001657190366949557, Wrong Period,  159.05512781188506 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.7,  191.25178761751988, 2.29408 d, 0.00023507023856650378, Wrong Period,  167.87386362077973 d, 1.16233 d, Wrong t0 value, Transit not found
Planet C3.8,  201.23984260504255, nan d, -182.1917299712955, Wrong Period,  86.80776083874302 d, no values d, Wrong t0 value, Transit not found
Planet C3.9,  185.6382011307432, 65.01225 d, 0.020306441815279186, Wrong Period,  157.8523796754356 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.10,  187.74607213176188, 8.78071 d, 0.0014074657598657225, Wrong Period,  46.478974523300245 d, 5.77549 d, Wrong t0 value, Transit not found
Planet C3.11,  208.23945634117, 8.45410 d, 0.0008920020311187216, Wrong Period,  30.730400532742536 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.12,  153.25208816743822, 65.01225 d, 0.020306441815279186, Wrong Period,  121.08974852246537 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.13,  167.50081474285523, 2.29408 d, 0.00023507023856650378, Wrong Period,  89.93962449974002 d, 1.16524 d, Wrong t0 value, Transit not found
Planet C3.14,  166.07723827575313, 8.45410 d, 0.0008920020311187216, Wrong Period,  74.97365102829843 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C3.15,  174.85624526013126, 352.31714 d, 0.25776129065860687, Wrong Period,  137.8980422799446 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.16,  195.94510147473113, 360.16453 d, 0.26544460913777357, Wrong Period,  181.84656623178927 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C3.17,  223.0546228201605, 21.05558 d, 0.004517501571520199, Wrong Period,  88.05836868778015 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.18,  150.07057914065535, 352.31714 d, 0.25776129065860687, Wrong Period,  109.57716986839274 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.19,  175.149466881089, 7.99926 d, 0.001657190366949557, Wrong Period,  132.967847895179 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.20,  187.79626750793503, 21.05558 d, 0.004517501571520199, Wrong Period,  154.2855002360038 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.21,  168.57779064214387, 352.31714 d, 0.25776129065860687, Wrong Period,  96.2498910104067 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.22,  189.91538718987016, nan d, -182.1917299712955, Wrong Period,  46.67620080170705 d, no values d, Wrong t0 value, Transit not found
Planet C3.23,  171.155130861088, nan d, -182.1917299712955, Wrong Period,  167.82927424491695 d, no values d, Wrong t0 value, Transit not found
Planet C3.24,  208.23791526084935, 65.01225 d, 0.020306441815279186, Wrong Period,  206.47828765510053 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.25,  158.79685662324027, 7.99926 d, 0.001657190366949557, Wrong Period,  86.42000582391698 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.26,  219.7115744593301, 360.16453 d, 0.26544460913777357, Wrong Period,  105.37002623062438 d, 359.79457 d, Wrong t0 value, Transit not found
Planet C3.27,  220.9123673856317, nan d, -182.1917299712955, Wrong Period,  64.61248919371859 d, no values d, Wrong t0 value, Transit not found
Planet C3.28,  213.49154443226124, 8.45410 d, 0.0008920020311187216, Wrong Period,  189.9927202308808 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.29,  218.02169106270577, 129.15005 d, 0.06762366617471116, Wrong Period,  8.271410664767119 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.30,  220.5653762357676, 65.01225 d, 0.020306441815279186, Wrong Period,  67.70439047401622 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.31,  151.5897728687228, nan d, -182.1917299712955, Wrong Period,  13.304554394935256 d, no values d, Wrong t0 value, Transit not found
Planet C3.32,  188.45463863101367, 360.16453 d, 0.26544460913777357, Wrong Period,  169.08905659501121 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C3.33,  162.62602856308965, 7.99926 d, 0.001657190366949557, Wrong Period,  109.0581535550967 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.34,  184.28418710324814, 7.99926 d, 0.001657190366949557, Wrong Period,  110.54675986703938 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.35,  196.40567893286806, 7.99926 d, 0.001657190366949557, Wrong Period,  83.30737399582422 d, 3.88435 d, Wrong t0 value, Transit not found
Planet C3.36,  181.77599177795403, 129.15005 d, 0.06762366617471116, Wrong Period,  28.853044976316347 d, 28.87886 d, Correct t0 value, Transit not found
Planet C3.37,  155.7406238157056, 8.45410 d, 0.0008920020311187216, Wrong Period,  38.4354240306396 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C3.38,  154.11015637077833, 360.96203 d, 0.266097728749628, Wrong Period,  4.1293607355818125 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C3.39,  152.3984986391956, nan d, -182.1917299712955, Wrong Period,  95.17980785752967 d, no values d, Wrong t0 value, Transit not found
Planet C3.40,  192.06759972194666, nan d, -182.1917299712955, Wrong Period,  172.67392329928182 d, no values d, Wrong t0 value, Transit not found
Planet C3.41,  197.54129481954465, 2.29408 d, 0.00023507023856650378, Wrong Period,  59.803948474444226 d, 1.16562 d, Wrong t0 value, Transit not found
Planet C3.42,  224.81925187957347, 8.45410 d, 0.0008920020311187216, Wrong Period,  109.90447806117571 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.43,  150.55479346515796, 21.05558 d, 0.004517501571520199, Wrong Period,  147.46280501461632 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.44,  212.65195761364026, 360.16453 d, 0.26544460913777357, Wrong Period,  95.62588602041004 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C3.45,  210.57309962296404, nan d, -182.1917299712955, Wrong Period,  129.98768067228656 d, no values d, Wrong t0 value, Transit not found
Planet C3.46,  197.35434564026264, nan d, -182.1917299712955, Wrong Period,  45.05421176472055 d, no values d, Wrong t0 value, Transit not found
Planet C3.47,  215.57325310465234, 352.31714 d, 0.25776129065860687, Wrong Period,  77.87789009718318 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.48,  187.38888830333815, 360.16453 d, 0.26544460913777357, Wrong Period,  12.330896900668156 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C3.49,  180.81227179551047, nan d, -182.1917299712955, Wrong Period,  116.64961641835554 d, no values d, Wrong t0 value, Transit not found
Planet C3.50,  206.9093456359802, 21.05558 d, 0.004517501571520199, Wrong Period,  49.01048233842314 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.51,  176.37203117638953, 21.05558 d, 0.004517501571520199, Wrong Period,  137.5078121079053 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.52,  152.07753045065863, nan d, -182.1917299712955, Wrong Period,  143.03279119439304 d, no values d, Wrong t0 value, Transit not found
Planet C3.53,  196.66593462641714, 8.45410 d, 0.0008920020311187216, Wrong Period,  175.73727408820614 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.54,  200.3741071386827, 352.31714 d, 0.25776129065860687, Wrong Period,  161.83743275439943 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.55,  214.95338676606593, 21.05558 d, 0.004517501571520199, Wrong Period,  194.20796771957384 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.56,  152.41591802145993, 65.01225 d, 0.020306441815279186, Wrong Period,  110.66040450420915 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.57,  197.84677600762097, 129.15005 d, 0.05070889631477371, Wrong Period,  70.20383268095274 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.58,  208.16905927218409, 360.16453 d, 0.26544460913777357, Wrong Period,  114.79959125192389 d, 359.77977 d, Wrong t0 value, Transit not found
Planet C3.59,  170.08967737625204, 2.29408 d, 0.00023507023856650378, Wrong Period,  164.1510119737211 d, 1.16524 d, Wrong t0 value, Transit not found
Planet C3.60,  180.82071978851127, 360.96203 d, 0.266097728749628, Wrong Period,  53.246033648371274 d, 358.97423 d, Wrong t0 value, Transit not found
Planet C3.61,  189.18468482834683, 129.15005 d, 0.06762366617471116, Wrong Period,  13.588156117151959 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.62,  160.30109792137566, 65.01225 d, 0.020306441815279186, Wrong Period,  109.87868468642498 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.63,  205.8314991132685, nan d, -182.1917299712955, Wrong Period,  163.8454807778872 d, no values d, Wrong t0 value, Transit not found
Planet C3.64,  210.87077374037918, 65.01225 d, 0.020306441815279186, Wrong Period,  95.76197310934292 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.65,  190.9659497113729, 8.45410 d, 0.0008920020311187216, Wrong Period,  142.3151931002847 d, 1.70732 d, Wrong t0 value, Transit not found
Planet C3.66,  188.6679652825628, 65.01225 d, 0.020306441815279186, Wrong Period,  161.66183061625222 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.67,  220.40867288268913, 2.29408 d, 0.00023507023856650378, Wrong Period,  116.23037425115356 d, 2.25929 d, Wrong t0 value, Transit not found
Planet C3.68,  211.46600487875475, 129.15005 d, 0.06762366617471116, Wrong Period,  96.51563161732953 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.69,  176.36657945147545, 129.15005 d, 0.05070889631477371, Wrong Period,  169.078854208811 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.70,  214.61333590037157, 129.15005 d, 0.06762366617471116, Wrong Period,  156.39854219784544 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.71,  160.23623958279683, 218.41384 d, 0.17035172894780715, Wrong Period,  36.71813018092702 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C3.72,  202.55456692139794, 7.99926 d, 0.001657190366949557, Wrong Period,  137.65472174785856 d, 0.45280 d, Wrong t0 value, Transit not found
Planet C3.73,  159.5140914532907, 65.01225 d, 0.020306441815279186, Wrong Period,  52.5208308358853 d, 27.48720 d, Wrong t0 value, Transit not found
Planet C3.74,  213.8761929451374, 352.31714 d, 0.25776129065860687, Wrong Period,  169.24459004666406 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.75,  204.20897861778073, 218.41384 d, 0.17035172894780715, Wrong Period,  82.08696534862769 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C3.76,  161.1453723767509, nan d, -182.1917299712955, Wrong Period,  12.381500371104957 d, no values d, Wrong t0 value, Transit not found
Planet C3.77,  157.63043351571264, 352.31714 d, 0.25776129065860687, Wrong Period,  113.99607183585557 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.78,  211.16178782541095, 7.99926 d, 0.001657190366949557, Wrong Period,  42.38863145520929 d, 0.45280 d, Wrong t0 value, Transit not found
Planet C3.79,  150.6797273974694, 352.31714 d, 0.25776129065860687, Wrong Period,  41.81617464677927 d, 269.91428 d, Wrong t0 value, Transit not found
Planet C3.80,  215.43420478141311, 360.16453 d, 0.26544460913777357, Wrong Period,  17.7689545399635 d, 359.79457 d, Wrong t0 value, Transit not found
Planet C3.81,  155.4372707483889, 21.05558 d, 0.004517501571520199, Wrong Period,  69.56029202759557 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.82,  182.65128281326517, nan d, -182.1917299712955, Wrong Period,  25.42446797533552 d, no values d, Wrong t0 value, Transit not found
Planet C3.83,  222.96963432785242, 360.16453 d, 0.26544460913777357, Wrong Period,  158.3907716225713 d, 359.79457 d, Wrong t0 value, Transit not found
Planet C3.84,  162.02263725667757, 129.15005 d, 0.05070889631477371, Wrong Period,  155.70074201536266 d, 28.87886 d, Wrong t0 value, Transit not found
Planet C3.85,  168.0376072983151, 218.41384 d, 0.17035172894780715, Wrong Period,  49.605547467271926 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C3.86,  169.75377557588473, nan d, -182.1917299712955, Wrong Period,  51.80165976624787 d, no values d, Wrong t0 value, Transit not found
Planet C3.87,  206.85984292989238, 218.41384 d, 0.17035172894780715, Wrong Period,  140.08973725517066 d, 113.85365 d, Wrong t0 value, Transit not found
Planet C3.88,  165.8237979576122, nan d, -182.1917299712955, Wrong Period,  107.09840621117893 d, no values d, Wrong t0 value, Transit not found
Planet C3.89,  187.45708572898985, nan d, -182.1917299712955, Wrong Period,  171.93525188842773 d, no values d, Wrong t0 value, Transit not found
Planet C3.90,  164.83644018451585, nan d, -182.1917299712955, Wrong Period,  43.98788221219416 d, no values d, Wrong t0 value, Transit not found
Planet C3.91,  218.48782973272864, 8.45410 d, 0.0008920020311187216, Wrong Period,  83.58906658425789 d, 1.70211 d, Wrong t0 value, Transit not found
Planet C3.92,  185.9619830796148, 67.39779 d, 0.014205943940993393, Wrong Period,  151.8974830057763 d, 52.01191 d, Wrong t0 value, Transit not found
Planet C3.93,  163.55744829412262, 21.05558 d, 0.004517501571520199, Wrong Period,  142.0189862060093 d, 17.42288 d, Wrong t0 value, Transit not found
Planet C3.94,  150.257091126683, 218.41384 d, 0.17035172894780715, Wrong Period,  10.397553681888906 d, 113.85365 d, Wrong t0 value, Transit not found
