Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, F5 star
Planet B6.73,  79.93622159403192, 27.58906 d, 0.00431775921251365, Wrong Period,  18.741034471848522 d, 14.28112 d, Correct t0 value, Transit not found
Planet B6.74,  101.39483203560336, 2.08451 d, 0.00020686544102077598, Wrong Period,  65.30688022366309 d, 1.04851 d, Wrong t0 value, Transit not found
Planet B6.75,  126.63874531733532, 148.82441 d, 0.10213965181887374, Wrong Period,  27.29213797510437 d, 122.56935 d, Wrong t0 value, Transit not found
Planet B6.76,  103.02151009891335, 148.82441 d, 0.10213965181887374, Wrong Period,  40.65599748244079 d, 122.56935 d, Wrong t0 value, Transit not found
Planet B6.77,  132.17190987963272, 2.08451 d, 0.00020686544102077598, Wrong Period,  118.78826482220578 d, 1.04851 d, Wrong t0 value, Transit not found
Planet B6.78,  148.2392688776436, 72.59343 d, 0.03136008521040168, Wrong Period,  77.21697074289325 d, 4.23351 d, Wrong t0 value, Transit not found
Planet B6.79,  114.00818624727226, 73.14517 d, 0.015843705539012376, Wrong Period,  103.04932549481771 d, 36.56344 d, Wrong t0 value, Transit not found
Planet B6.80,  108.54833868952821, 2.08451 d, 0.00020686544102077598, Wrong Period,  20.842686689274387 d, 1.04988 d, Wrong t0 value, Transit not found
Planet B6.81,  81.88347465793727, 1.11012 d, 5.953427598914818e-05, Wrong Period,  32.8761269007554 d, 0.57639 d, Wrong t0 value, Transit not found
Planet B6.82,  139.87042018263912, 191.72764 d, 0.08590794008901526, Wrong Period,  2.364014509679149 d, 122.81136 d, Wrong t0 value, Transit not found
Planet B6.83,  136.73937949630047, 215.17614 d, 0.2002671647637726, Wrong Period,  61.411502360119634 d, 154.48152 d, Wrong t0 value, Transit not found
Planet B6.84,  144.7474485391307, 73.14517 d, 0.015843705539012376, Wrong Period,  107.29736125635388 d, 46.64600 d, Wrong t0 value, Transit not found
Planet B6.85,  96.42010204023607, 191.72764 d, 0.08590794008901526, Wrong Period,  54.876573027547934 d, 122.81136 d, Wrong t0 value, Transit not found
Planet B6.86,  106.31253083654745, 72.59343 d, 0.03136008521040168, Wrong Period,  21.420916642225475 d, 4.24544 d, Wrong t0 value, Transit not found
Planet B6.87,  102.70687417820963, 81.10903 d, 0.027272684084799437, Wrong Period,  33.812177438706726 d, 53.36979 d, Wrong t0 value, Transit not found
Planet B6.88,  130.53528347333543, 148.82441 d, 0.10213965181887374, Wrong Period,  83.02495066959929 d, 122.56935 d, Wrong t0 value, Transit not found
Planet B6.89,  86.41500224944272, 1.11012 d, 5.953427598914818e-05, Wrong Period,  5.677063482504541 d, 0.57639 d, Wrong t0 value, Transit not found
Planet B6.90,  76.06243181277644, 215.17614 d, 0.2002671647637726, Wrong Period,  1.2051860076403165 d, 154.49036 d, Wrong t0 value, Transit not found
Planet B6.91,  121.7173722595746, 215.17614 d, 0.2002671647637726, Wrong Period,  72.42215552991586 d, 154.48152 d, Wrong t0 value, Transit not found
Planet B6.92,  147.18280360721826, 4.88967 d, 0.0004298482404396786, Wrong Period,  57.54474731796634 d, 2.03753 d, Wrong t0 value, Transit not found
Planet B6.93,  117.54286884437622, 27.58906 d, 0.00431775921251365, Wrong Period,  68.191181296428 d, 14.28225 d, Wrong t0 value, Transit not found
Planet B6.94,  133.30761298175852, 217.66616 d, 0.06781573770078353, Wrong Period,  57.24047505405049 d, 70.93621 d, Wrong t0 value, Transit not found
Planet B6.95,  125.63055577781446, 4.88967 d, 0.0004298482404396786, Wrong Period,  75.61304538788346 d, 2.03753 d, Wrong t0 value, Transit not found
Planet B6.96,  120.46900300770673, 1.35103 d, 7.735662647978536e-05, Wrong Period,  11.918536929584656 d, 0.80674 d, Wrong t0 value, Transit not found
Planet B6.97,  88.88261408776492, 88.92256 d, 0.07193823059969873, Correct Period,  42.71243488077378 d, 42.49176 d, Correct t0 value, Found Correct Transit
Planet B6.98,  134.22827526555457, 4.88967 d, 0.0004298482404396786, Wrong Period,  31.768128937365525 d, 2.03753 d, Wrong t0 value, Transit not found
Planet B6.99,  92.273866179089, 4.88967 d, 0.0004298482404396786, Wrong Period,  52.701416509521415 d, 2.03371 d, Wrong t0 value, Transit not found
Planet B6.100,  112.96664568048666, 1.11012 d, 5.953427598914818e-05, Wrong Period,  100.79547827133952 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.1,  175.48765135772555, 191.72764 d, 0.08590794008901526, Wrong Period,  150.78248314127592 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.2,  195.84260994842944, 215.04263 d, 0.23359672025046052, Wrong Period,  12.413547139445866 d, 154.64197 d, Wrong t0 value, Transit not found
Planet C1.3,  204.08748772811316, 72.59343 d, 0.03136008521040168, Wrong Period,  156.11033251977304 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C1.4,  198.08626262839272, 4.88967 d, 0.0004298482404396786, Wrong Period,  148.8663339724208 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.5,  221.6213024931152, 288.09489 d, 0.44357655663233686, Wrong Period,  6.197662537401173 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.6,  177.31725231927422, 1.35103 d, 7.735662647978536e-05, Wrong Period,  87.54529943577876 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.7,  155.79107809697194, 288.09489 d, 0.44357655663233686, Wrong Period,  133.4191113934458 d, 134.09809 d, Correct t0 value, Transit not found
Planet C1.8,  205.3752442967309, 1.35103 d, 7.735662647978536e-05, Wrong Period,  152.39192499633637 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.9,  214.2069594134664, 2.08451 d, 0.00020686544102077598, Wrong Period,  42.24219035184115 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C1.10,  157.61238923466718, 4.88967 d, 0.0004298482404396786, Wrong Period,  106.12056430612719 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.11,  202.26602181262402, 148.82441 d, 0.10213965181887374, Wrong Period,  60.64562714027055 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.12,  211.16644477540098, 4.88967 d, 0.0004298482404396786, Wrong Period,  84.14478755326303 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.13,  171.14605693217868, 1.11012 d, 5.953427598914818e-05, Wrong Period,  115.98031338301406 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.14,  179.846086744836, 1.35103 d, 7.735662647978536e-05, Wrong Period,  100.79464148922777 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.15,  203.29842529153993, 1.35103 d, 7.735662647978536e-05, Wrong Period,  93.11752445400568 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.16,  152.38462108182205, 72.59343 d, 0.03136008521040168, Wrong Period,  149.0009042404825 d, 4.20964 d, Wrong t0 value, Transit not found
Planet C1.17,  197.28823976911434, 191.72764 d, 0.08590794008901526, Wrong Period,  175.90840302352157 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.18,  177.35910423459745, 1.35103 d, 7.735662647978536e-05, Wrong Period,  121.209519739986 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.19,  217.91442658108116, 73.14517 d, 0.015843705539012376, Wrong Period,  140.7275025434647 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C1.20,  193.19389219801883, 73.14517 d, 0.015843705539012376, Wrong Period,  186.71367225952574 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.21,  158.95441028890764, 73.14517 d, 0.015843705539012376, Wrong Period,  26.449590086459445 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.22,  176.9228064608638, 215.10937 d, 0.2002671647637726, Wrong Period,  114.68039132011677 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C1.23,  169.46695169301537, 4.88967 d, 0.0004298482404396786, Wrong Period,  96.27731643711019 d, 2.03753 d, Wrong t0 value, Transit not found
Planet C1.24,  199.88590697146344, 1.35103 d, 7.735662647978536e-05, Wrong Period,  88.25460284075116 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.25,  170.54593836413434, 148.82441 d, 0.10213965181887374, Wrong Period,  36.51903162523336 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.26,  195.4276805784042, 1.35103 d, 7.735662647978536e-05, Wrong Period,  33.87666360091245 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.27,  168.68437264271657, 2.08451 d, 0.00020686544102077598, Wrong Period,  22.079133518436496 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C1.28,  156.08159762013847, 43.71910 d, 0.015953923870714704, Wrong Period,  112.98043934163547 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C1.29,  175.68841786409257, 2.08451 d, 0.00020686544102077598, Wrong Period,  67.10479298498993 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C1.30,  154.89116325390106, 215.17614 d, 0.2002671647637726, Wrong Period,  25.35091281952644 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C1.31,  222.7064935498381, 1.11012 d, 5.953427598914818e-05, Wrong Period,  107.52060943464488 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.32,  171.17746760701715, 73.14517 d, 0.015843705539012376, Wrong Period,  10.746986802432561 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.33,  152.24574943380782, 72.59343 d, 0.03136008521040168, Wrong Period,  36.894906147888065 d, 4.20964 d, Wrong t0 value, Transit not found
Planet C1.34,  157.66565155028658, 1.11012 d, 5.953427598914818e-05, Wrong Period,  127.52236235590486 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.35,  217.68225999303996, 148.82441 d, 0.10213965181887374, Wrong Period,  133.1317276838893 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.36,  200.31215279202252, 148.82441 d, 0.10213965181887374, Wrong Period,  7.856704234942754 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.37,  209.96072363937174, 72.59343 d, 0.03136008521040168, Wrong Period,  69.30212634351686 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C1.38,  206.56134272879285, 73.14517 d, 0.015843705539012376, Wrong Period,  17.7011461388116 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C1.39,  168.68859207043647, 4.88967 d, 0.0004298482404396786, Wrong Period,  107.84903872123351 d, 2.03753 d, Wrong t0 value, Transit not found
Planet C1.40,  171.3293521643243, 1.11012 d, 5.953427598914818e-05, Wrong Period,  42.81032361673044 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.41,  180.09975947845876, 43.71910 d, 0.015953923870714704, Wrong Period,  26.518773303108638 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C1.42,  208.03899880536449, 191.72764 d, 0.08590794008901526, Wrong Period,  27.537786618570017 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.43,  213.34824136952088, 2.08451 d, 0.00020686544102077598, Wrong Period,  127.30523685776457 d, 1.87453 d, Wrong t0 value, Transit not found
Planet C1.44,  172.24633251695252, 191.72764 d, 0.08590794008901526, Wrong Period,  119.60672080571635 d, 122.81136 d, Correct t0 value, Transit not found
Planet C1.45,  208.62715437268696, 38.81625 d, 0.010211810424493706, Wrong Period,  191.81268743434234 d, 12.32086 d, Wrong t0 value, Transit not found
Planet C1.46,  213.81566922300007, 215.04263 d, 0.20018431995977437, Correct Period,  153.60844793892522 d, 154.64197 d, Correct t0 value, Found Correct Transit
Planet C1.47,  186.4084668132171, 191.72764 d, 0.08590794008901526, Wrong Period,  132.8119723787815 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.48,  157.64856395652535, 43.71910 d, 0.015953923870714704, Wrong Period,  120.86366994963736 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C1.49,  224.96167094257177, 1.11012 d, 5.953427598914818e-05, Wrong Period,  106.78605930291123 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.50,  188.40365519718068, 288.09489 d, 0.44357655663233686, Wrong Period,  56.623968539435396 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.51,  199.47847323058755, 1.11012 d, 5.953427598914818e-05, Wrong Period,  121.18107165570866 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.52,  210.33381248182647, 4.88967 d, 0.0004298482404396786, Wrong Period,  96.45014737257814 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.53,  185.87839501588294, 215.10937 d, 0.2002671647637726, Wrong Period,  139.0111262884027 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C1.54,  184.57273374296565, 1.35103 d, 7.735662647978536e-05, Wrong Period,  101.31915182342141 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.55,  215.59471050933016, 72.59343 d, 0.03136008521040168, Wrong Period,  103.1632815484198 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C1.56,  223.97497502107868, 191.72764 d, 0.08590794008901526, Wrong Period,  25.358396672214717 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.57,  216.03933019503543, 2.08451 d, 0.00020686544102077598, Wrong Period,  201.742076594424 d, 1.87453 d, Wrong t0 value, Transit not found
Planet C1.58,  175.51698145619727, 4.88967 d, 0.0004298482404396786, Wrong Period,  31.108882867965054 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.59,  183.21046798776933, 148.82441 d, 0.10213965181887374, Wrong Period,  87.11505682491507 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.60,  212.79278658478233, 1.11012 d, 5.953427598914818e-05, Wrong Period,  13.048983825780192 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.61,  195.10891466431968, 288.09489 d, 0.44357655663233686, Wrong Period,  192.40641279677683 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.62,  220.7473966934317, 288.09489 d, 0.44357655663233686, Wrong Period,  24.056291973892932 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.63,  155.5825993681014, 4.88967 d, 0.0004298482404396786, Wrong Period,  82.40263888057112 d, 2.03733 d, Wrong t0 value, Transit not found
Planet C1.64,  179.0501611962521, 1.11012 d, 5.953427598914818e-05, Wrong Period,  172.0031807203618 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.65,  155.10859390602542, 73.14517 d, 0.015843705539012376, Wrong Period,  65.56549148362903 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.66,  188.82831294224823, 1.35103 d, 7.735662647978536e-05, Wrong Period,  177.1077138006398 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.67,  158.88732855931684, 43.71910 d, 0.015953923870714704, Wrong Period,  145.03718315561383 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C1.68,  188.43793323895, 191.72764 d, 0.08590794008901526, Correct Period,  164.83335573192232 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.69,  182.99819676580847, 191.72764 d, 0.08590794008901526, Wrong Period,  128.2153027590266 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.70,  210.81121298891253, 4.88967 d, 0.0004298482404396786, Wrong Period,  148.82582840201349 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.71,  217.00329111077207, 72.59343 d, 0.03136008521040168, Wrong Period,  21.896374592893817 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C1.72,  196.14825326747217, 288.09489 d, 0.44357655663233686, Wrong Period,  160.97193183891724 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.73,  193.41607356313992, 215.04263 d, 0.23359672025046052, Wrong Period,  117.28474194277523 d, 154.64197 d, Wrong t0 value, Transit not found
Planet C1.74,  190.7423356743275, 4.88967 d, 0.0004298482404396786, Wrong Period,  81.4928762543062 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.75,  179.9581509188314, 73.14517 d, 0.015843705539012376, Wrong Period,  37.876823042851434 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.76,  178.6410560847592, 1.11012 d, 5.953427598914818e-05, Wrong Period,  121.8326745005674 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.77,  160.0768707173129, 4.88967 d, 0.0004298482404396786, Wrong Period,  33.69540650249127 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.78,  193.82188627275897, 288.09489 d, 0.44357655663233686, Wrong Period,  88.81835112029752 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C1.79,  197.9708864834654, 1.11012 d, 5.953427598914818e-05, Wrong Period,  98.4227567285094 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.80,  185.68706801943438, 73.14517 d, 0.015843705539012376, Wrong Period,  48.58043410454405 d, 46.64600 d, Correct t0 value, Transit not found
Planet C1.81,  203.2721672526359, 1.11012 d, 5.953427598914818e-05, Wrong Period,  168.0263768506429 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C1.82,  201.43632800694297, 191.72764 d, 0.08590794008901526, Wrong Period,  72.93013792602122 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.83,  203.57390327148403, 1.35103 d, 7.735662647978536e-05, Wrong Period,  75.04909040573645 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.84,  186.94494951387108, 73.14517 d, 0.015843705539012376, Wrong Period,  36.25902921505952 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C1.85,  212.87467080354344, 73.14517 d, 0.015843705539012376, Wrong Period,  23.846104073168323 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C1.86,  224.97977654882925, 191.72764 d, 0.08590794008901526, Wrong Period,  10.805062689412118 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.87,  166.60542587871666, 215.17614 d, 0.2002671647637726, Wrong Period,  28.377361260929916 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C1.88,  207.77254230235863, 1.35103 d, 7.735662647978536e-05, Wrong Period,  171.02548388850897 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.89,  153.82586269277974, 215.17614 d, 0.2002671647637726, Wrong Period,  106.87623558835848 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C1.90,  191.7669743572116, 191.72764 d, 0.08590794008901526, Correct Period,  70.57827093894775 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C1.91,  179.29773020696754, 215.10937 d, 0.2002671647637726, Wrong Period,  126.8979753085739 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C1.92,  151.2191660902759, 2.08451 d, 0.00020686544102077598, Wrong Period,  85.97962708191187 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C1.93,  204.86160517544735, 4.88967 d, 0.0004298482404396786, Wrong Period,  142.73100388165983 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.94,  188.54769828756872, 148.82441 d, 0.10213965181887374, Wrong Period,  58.78815237469684 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.95,  214.27447580479432, 1.35103 d, 7.735662647978536e-05, Wrong Period,  129.32047648890668 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C1.96,  203.49073429401219, 148.82441 d, 0.10213965181887374, Wrong Period,  102.89363997329725 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C1.97,  201.97986237194885, 72.59343 d, 0.03136008521040168, Wrong Period,  159.14561302935613 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C1.98,  152.90956408884256, 215.17614 d, 0.2002671647637726, Wrong Period,  129.21853216591333 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C1.99,  217.5438584116967, 4.88967 d, 0.0004298482404396786, Wrong Period,  42.972932028247335 d, 2.03371 d, Wrong t0 value, Transit not found
Planet C1.100,  166.74524600338898, 73.14517 d, 0.015843705539012376, Wrong Period,  107.7010952120506 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C2.1,  188.0663513465928, 288.09489 d, 0.44357655663233686, Wrong Period,  3.95541982188572 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C2.2,  202.1075853519157, 215.04263 d, 0.23359672025046052, Wrong Period,  103.42983527850944 d, 154.64197 d, Wrong t0 value, Transit not found
Planet C2.3,  192.84411004954788, 288.09489 d, 0.44357655663233686, Wrong Period,  25.585150048016107 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C2.4,  179.07387264182918, 73.14517 d, 0.015843705539012376, Wrong Period,  81.35650328402933 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.5,  169.85240527331328, 215.17614 d, 0.2002671647637726, Wrong Period,  21.927760966135985 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C2.6,  164.5240636541836, 43.71910 d, 0.015953923870714704, Wrong Period,  96.79505549495762 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C2.7,  190.9901931194133, 215.10937 d, 0.23359672025046052, Wrong Period,  19.029221331963466 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C2.8,  180.7061283116254, 215.10937 d, 0.2002671647637726, Wrong Period,  76.73322557141594 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C2.9,  182.23239709793054, 191.72764 d, 0.08590794008901526, Wrong Period,  26.215439906379526 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.10,  152.34483093223244, 288.09489 d, 0.44357655663233686, Wrong Period,  25.5507455036253 d, 134.54285 d, Wrong t0 value, Transit not found
Planet C2.11,  192.0414021197814, 72.59343 d, 0.03136008521040168, Wrong Period,  27.270871448711954 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.12,  155.62421536282926, 43.71910 d, 0.015953923870714704, Wrong Period,  136.58230324063928 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C2.13,  164.73381729226446, 72.59343 d, 0.03136008521040168, Wrong Period,  98.99766878693406 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.14,  165.6720334173821, 148.82441 d, 0.10213965181887374, Wrong Period,  21.50644051552713 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C2.15,  211.57119532932285, 73.14517 d, 0.015843705539012376, Wrong Period,  198.26195664870562 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.16,  190.963052113542, 2.08451 d, 0.00020686544102077598, Wrong Period,  74.56259188589165 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C2.17,  215.14746691780707, 73.14517 d, 0.015843705539012376, Wrong Period,  106.78408761527228 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.18,  209.10107905811947, 191.72764 d, 0.08590794008901526, Wrong Period,  151.97136115706542 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.19,  179.59562637917747, 215.10937 d, 0.2002671647637726, Wrong Period,  16.43802696517629 d, 154.45127 d, Wrong t0 value, Transit not found
Planet C2.20,  216.12286706872868, 1.35103 d, 7.735662647978536e-05, Wrong Period,  170.88803044183007 d, 0.80674 d, Wrong t0 value, Transit not found
Planet C2.21,  162.04970533923913, 191.72764 d, 0.08590794008901526, Wrong Period,  53.74898345339566 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.22,  158.2503068276542, 73.14517 d, 0.015843705539012376, Wrong Period,  53.72662107783019 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C2.23,  218.26523756263344, 215.04263 d, 0.20018431995977437, Correct Period,  111.40236565070927 d, 154.64197 d, Wrong t0 value, Transit not found
Planet C2.24,  156.7017483490338, 72.59343 d, 0.03136008521040168, Wrong Period,  139.68688306923522 d, 4.20964 d, Wrong t0 value, Transit not found
Planet C2.25,  212.3129938699764, 148.82441 d, 0.10213965181887374, Wrong Period,  8.74175013310219 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C2.26,  159.47259440985732, 215.17614 d, 0.2002671647637726, Wrong Period,  35.60135852440943 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C2.27,  179.54493631650294, 2.08451 d, 0.00020686544102077598, Wrong Period,  2.740705991956847 d, 1.04988 d, Correct t0 value, Transit not found
Planet C2.28,  152.9608173774624, 215.17614 d, 0.2002671647637726, Wrong Period,  52.26709490467312 d, 154.48152 d, Wrong t0 value, Transit not found
Planet C2.29,  209.90679841205247, 191.72764 d, 0.08590794008901526, Wrong Period,  180.78287559975146 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.30,  151.99636439888747, 148.82441 d, 0.10213965181887374, Correct Period,  35.273071040070036 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C2.31,  183.8620234514346, 72.59343 d, 0.03136008521040168, Wrong Period,  32.02589477902533 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.32,  186.2580671628471, 72.59343 d, 0.03136008521040168, Wrong Period,  140.48999624927512 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.33,  219.77420917088023, 72.59343 d, 0.03136008521040168, Wrong Period,  146.4797921547541 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.34,  195.57188558655832, 191.72764 d, 0.08590794008901526, Correct Period,  42.73244786914874 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.35,  218.72532665928355, 72.59343 d, 0.03136008521040168, Wrong Period,  139.4081637867755 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.36,  173.88307732114475, 2.08451 d, 0.00020686544102077598, Wrong Period,  57.62554305259677 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C2.37,  172.01063290386435, 72.59343 d, 0.03136008521040168, Wrong Period,  135.63380288861677 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.38,  212.33548026777734, 73.14517 d, 0.015843705539012376, Wrong Period,  52.500128323033024 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.39,  151.13659550734008, 148.82441 d, 0.10213965181887374, Correct Period,  30.80892923910306 d, 122.56935 d, Wrong t0 value, Transit not found
Planet C2.40,  221.72338444290037, 72.59343 d, 0.03136008521040168, Wrong Period,  146.43383705393018 d, 3.97928 d, Wrong t0 value, Transit not found
Planet C2.41,  179.7112760974517, 73.14517 d, 0.015843705539012376, Wrong Period,  151.0764230611713 d, 46.64600 d, Wrong t0 value, Transit not found
Planet C2.42,  220.6896237926274, 73.14517 d, 0.015843705539012376, Wrong Period,  69.74875851741146 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.43,  188.34398356452797, 288.09489 d, 0.44357655663233686, Wrong Period,  124.17557117620692 d, 134.09809 d, Wrong t0 value, Transit not found
Planet C2.44,  173.40163072306302, 191.72764 d, 0.08590794008901526, Wrong Period,  82.14963022148181 d, 122.81136 d, Wrong t0 value, Transit not found
Planet C2.45,  163.35913585890466, 2.08451 d, 0.00020686544102077598, Wrong Period,  132.622699947088 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C2.46,  221.66948629175508, 73.14517 d, 0.015843705539012376, Wrong Period,  82.26426706106047 d, 46.62796 d, Wrong t0 value, Transit not found
Planet C2.47,  177.46831333710708, 1.11012 d, 5.953427598914818e-05, Wrong Period,  125.28186881061468 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C2.48,  194.0237024220437, 1.11012 d, 5.953427598914818e-05, Wrong Period,  74.26368987285083 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C2.49,  173.67900464863203, 43.71910 d, 0.015953923870714704, Wrong Period,  165.81525582622777 d, 36.84517 d, Wrong t0 value, Transit not found
Planet C2.50,  191.2377071358746, 1.11012 d, 5.953427598914818e-05, Wrong Period,  101.47891821621441 d, 0.57639 d, Wrong t0 value, Transit not found
Planet C2.51,  155.12821927543533, 215.17614 d, 0.2002671647637726, Wrong Period,  154.45727840942095 d, 154.48152 d, Correct t0 value, Transit not found
Planet C2.52,  151.15544382687338, 4.88967 d, 0.0004298482404396786, Wrong Period,  77.3934067008202 d, 2.03753 d, Wrong t0 value, Transit not found
Planet C2.53,  182.77703665262163, 2.08451 d, 0.00020686544102077598, Wrong Period,  77.41844325255717 d, 1.04988 d, Wrong t0 value, Transit not found
Planet C2.54,  158.5887892992531, 43.71910 d, 0.015953923870714704, Wrong Period,  149.79682281200425 d, 36.84517 d, Wrong t0 value, Transit not found
